idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
1040,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve uma situação desrespeitosa entre nosso atendente e o entregador, o que não condiz com nossos valores e padrões de atendimento. Pedimos desculpas pelo ocorrido e garantimos que tomaremos medidas para evitar que situações como essa se repitam. Agradecemos por compartilhar sua experiência e esperamos ter a oportunidade de lhe proporcionar uma visita mais agradável no futuro.","Péssimo atendimento. Não respeita os clientes e muito menos os entregadores!.  Presenciei um situação em que o atendente destratava o entregador, situação humilhante!.",137175,54374
1676,"Caro cliente, agradecemos pelo seu feedback sobre a porção de banana que você recebeu em nosso serviço de delivery. Lamentamos que a quantidade não tenha atendido às suas expectativas. Vamos revisar nossos processos internos para garantir que isso não ocorra novamente. Agradecemos pela sua compreensão.",a porção de banana veio 7 unidades somente.,233538,131820
1084,"Prezada cliente, lamento muito pela má experiência que você e sua família tiveram em nosso restaurante. Nossa intenção é sempre proporcionar um atendimento de qualidade e garantir o conforto de todos os nossos clientes. 

Quanto ao uso do cardápio via QR code, entendemos que pode ser um desafio para algumas pessoas. Vamos analisar essa questão e buscar alternativas para garantir que todos os clientes consigam acessar o cardápio de forma fácil e prática. 

Agradecemos pelo seu feedback sincero e esperamos ter a oportunidade de melhorar sua percepção sobre nosso estabelecimento. Estamos à disposição para qualquer outra questão ou sugestão que possa contribuir para aprimorarmos nossos serviços.","Normalmente sou bem atendida porém hoje, sinceramente, se pudesse não daria estrela nenhuma.
Eu e minha família fomos mal atendidos e agora estão usando cardápio via QR code, algumas pessoas conseguem vizualizar mas e aquelas que não conseguem? Foi o meu caso, o garçom teve que fornecer o seu celular para olharmos o cardápio.
Estou muito triste,o restaurante decaiu muito no meu conceito, espero que melhore.",42221,38015
2135,"Caro cliente, lamentamos pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora e pelo peixe que não estava de acordo com suas expectativas. Vamos revisar nossos processos para garantir que isso não se repita. Agradecemos seu feedback e esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.","Ruim, demorou bastante e quando trouxeram o peixe estava cru !",203197,104077
2122,"Prezada cliente,

Lamentamos profundamente pela sua péssima experiência em nosso restaurante. Pedimos desculpas pelo ocorrido com o garçom que retirou os pratos e comida da mesa enquanto vocês ainda estavam comendo, entendemos que isso tenha estragado a sua noite especial com a família. Vamos reforçar o treinamento da equipe para evitar que situações como essa se repitam.

Também sentimos muito pelo comportamento dos funcionários, pois sabemos o quanto isso pode influenciar na sua experiência. Faremos o possível para garantir que todos os colaboradores estejam sempre bem-humorados e dispostos a proporcionar um atendimento de qualidade.

Agradecemos por compartilhar seu feedback conosco, pois é através dele que conseguimos identificar nossas falhas e trabalhar para melhorar. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante, para que possamos oferecer uma experiência verdadeiramente satisfatória.

Atenciosamente,
A dona do restaurante","Péssima experiencia.
Fomos muito mal atendidos. Ainda estávamos comendo quando um garçom começou a retirar os pratos e comida da mesa, estragou nossa noite pois fomos comemorar uma data especial com a família.  Funcionários de mal humor.  Fomos com uma expectativa muito alta e saímos muito insatisfeitos.",10738,29217
1994,"Caro cliente, lamentamos sinceramente pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento abaixo do esperado e pela falta de treinamento adequado de nossa equipe. Vamos reforçar a importância do comprometimento e profissionalismo com nossa equipe para evitar esse tipo de situação no futuro. Quanto ao gerente, iremos rever a sua disponibilidade para garantir que esteja presente até o fechamento do estabelecimento. Agradecemos por compartilhar seu feedback conosco e faremos o possível para melhorar.","Péssimo atendimento,  funcionários mal treinados e gerente que vai embora antes do fechamento do estabelecimento. Experiência oferecida não vale nem 50% do valor cobrado pelo restaurante.  Prato normal não vale o que o restaurante cobra.",213287,121066
1223,"Agradecemos pelo seu feedback positivo sobre o nosso restaurante! Ficamos felizes em saber que você teve uma experiência maravilhosa conosco, desde o atendimento até a qualidade dos pratos. Esperamos recebê-la novamente em breve!","Um lugar maravilhoso, ótimo atendimento e cada coisa deliciosa!",223112,122814
1695,"Olá, agradecemos pelo seu feedback. Lamentamos que você não tenha ficado satisfeita com a experiência em nosso restaurante. Levaremos suas observações em consideração para melhorar nossos serviços. Obrigada por compartilhar sua opinião.",Não vale o que cobram . Bem mais ou menos,123842,77038
1057,"Prezada cliente, lamentamos muito pela experiência negativa que teve em nosso restaurante. Pedimos desculpas pelo serviço demorado e pelo fato de a comida não ter sido servida em pratos de louça. Levaremos em consideração suas observações para melhorar nossos processos e garantir uma experiência mais satisfatória aos nossos clientes. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.","Serviço ruim e demorado. Comida normal e pouca quantidade. A comida não é servida em louça ou pratos, mas sim em vasilhas de papel. Não há guardanapos à mesa, mas apenas 2 que são entregues no início do serviço, que demora uma eternidade entre um prato e outro. Quando a comida chega, não vem acompanhada da bebida pedida. 1° e última vez.",112472,73639
1480,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que tenhamos ficado aquém das suas expectativas em relação à variedade de doces oferecidos. Vamos considerar suas observações para melhorar nosso cardápio e oferecer mais opções na área de doces. Esperamos ter a oportunidade de recebê-lo novamente em breve.","Atendimento bom, no entanto muito limitado no ramo de doces.",141944,40277
837,"Olá! Agradecemos pelo seu feedback. Estamos sempre buscando melhorar nossos serviços. Se você puder nos fornecer mais detalhes sobre o que exatamente precisa ser melhorado, ficaríamos muito gratos. Estamos comprometidos em oferecer a melhor experiência possível aos nossos clientes. Obrigada!",poderia melhorar! ,203653,111863
949,"Olá, sinto muito pela experiência negativa que você teve em nosso restaurante. Lamentamos sinceramente pelo atendimento demorado e pelo pedido errado. Agradecemos por compartilhar sua opinião, pois isso nos ajuda a melhorar nossos serviços. Esperamos ter a oportunidade de oferecer uma experiência melhor no futuro.",Atendimento péssimo. Demoraram pra trazer o pedido e ainda trouxeram errado. Pague caro pra ser maltratado.,165644,35310
1537,"Prezada cliente, lamentamos sinceramente pela demora em atendê-la e por qualquer inconveniente causado. Agradecemos por nos informar sobre essa situação, pois nos permite melhorar nossos serviços. Trabalharemos para garantir que isso não se repita no futuro. Agradecemos sua compreensão.","Somente um atendente, meia hora para alguém se quer anotar o pedido",145677,37392
2142,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência com o nosso caboquinho e tapioca não tenha sido satisfatória. Vamos analisar a situação para melhorar a quantidade de recheio oferecida. Esperamos que nos dê uma nova oportunidade para lhe proporcionar uma experiência melhor.",Caboquinho e tapioca quase sem recheio,104828,25129
1792,"Olá, agradecemos pelo seu feedback. Sentimos muito pela pizza ter chegado fria. Vamos verificar o que aconteceu e tomar as devidas providências para que isso não ocorra novamente. Quanto ao couvert, entendemos sua sugestão de cobrar por mesa em vez de por pessoa, vamos considerar essa possibilidade. Pedimos desculpas pelo barulho, vamos procurar maneiras de melhorar a experiência dos nossos clientes nesse aspecto. Agradecemos por nos informar sobre esses pontos e esperamos poder recebê-la novamente para oferecer uma experiência melhor.","Comemos pizza, veio pizza fria, couver caro poderia ser por mesa e não por pessoa, muito barulho....",174058,34107
2039,Lamentamos muito pelo atraso e pela má qualidade dos alimentos. Vamos revisar nossos processos de entrega para garantir que isso não aconteça novamente. Obrigado pelo seu feedback.,"Atrasou muito, chegou tudo frio e duro. ",205233,111332
2067,"Caro cliente, agradecemos seu feedback sobre nosso restaurante. Lamentamos que você tenha tido a impressão de que somos caros e oferecemos poucas opções. Vamos levar em consideração suas observações para melhorar esses aspectos. Quanto à cobrança de 10% de serviço em um restaurante self service, entendemos que possa parecer inadequado e iremos rever essa prática. Agradecemos por nos informar e esperamos ter a oportunidade de lhe proporcionar uma experiência melhor no futuro.","Restaurante caro, poucas opções.
Comida razoável.
Cobram 10% de serviço num restaurante self service.",113064,22363
1280,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito que sua primeira experiência com comida mexicana em nosso restaurante não tenha sido satisfatória. Pedimos sinceras desculpas pelo inconveniente causado pelo cabelo encontrado em seu prato. Trocamos seu prato imediatamente, mas entendemos que isso tenha afetado sua vontade de comer e experimentar algo novo. Agradecemos seu feedback e vamos trabalhar para melhorar a qualidade de nossos pratos e garantir que situações como essa não se repitam. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência gastronômica positiva.","Lugar bem decorado, climatizado porém minha primeira experiência com comida mexicano não foi boa. A comida parecia ser só uma bola de tempero envolvida em tacos... Além de ter vindo um bolinho de cabelos longos na minha refeição. Claro que na hora eles trocaram meu prato, porém já fiquei com receio de comer, e confesso, perdi aquela vontade toda que tinha de comer e experimentar algo novo...",107533,70630
1977,"Olá, agradecemos pelo seu feedback e lamentamos pela experiência negativa que você teve com nossos computadores e PS4 para jogos online. Vamos avaliar a qualidade da nossa internet e garantir que ela seja melhorada para evitar problemas como travamentos. Agradecemos por nos alertar sobre esse problema e faremos o possível para garantir uma experiência mais satisfatória da próxima vez.","muito legal o boliche e a sinuca mas acredito que eles não deveriam disponibilizar computadores e ps4 para jogos online ja que a internet deles não suporta, paguei o valor solicitado pela hora para absolutamente nada, demorou muito para entrar o jogo e quando entrou travava demais, então já que estão disponibilizando algo, por gentileza, disponibilizem com qualidade.",14388,42482
1502,"Olá, lamentamos muito pela má experiência que você teve com o nosso serviço de delivery. Pedimos desculpas pela confusão no pedido e pela falta de retorno da nossa equipe. Gostaríamos de resolver essa situação de forma adequada. Por favor, entre em contato conosco para que possamos resolver o problema.","eu pedi um torta completa de 44 reais e veio uma mini fatia por 44 reais loja não deu retorno, não consigo contato p nada ",203716,112025
2085,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Agradecemos por compartilhar sua opinião e gostaríamos de esclarecer que não é nossa intenção tratar mal os clientes. Vamos investigar o ocorrido e tomar as medidas necessárias para melhorar nosso atendimento. Agradecemos novamente pelo seu feedback.",Foi uma das piores experiências . Gerente trata super mal,104402,74221
1156,"Olá, lamentamos sinceramente pela má experiência que você teve em nosso restaurante. Pedimos desculpas pela demora no atendimento e pelo erro no seu pedido. Levaremos seu feedback em consideração para melhorar nossos serviços. Agradecemos por nos informar sobre esses problemas e esperamos ter a oportunidade de reconquistar sua confiança no futuro.","Hoje fui conhecer o local e infelizmente a primeira impressão foi péssima, passamos quase uma hora esperando nosso pedido ( e o local estava praticamente vazio) e ainda veio errado não havendo um esclarecimento pra tal ocorrido! Lugar que não volto e não recomendarei a quem conheço!",138659,28323
1487,"Olá, agradecemos pelo seu feedback sobre o nosso restaurante. Lamentamos que você tenha sentido que aumentamos os preços e que a qualidade da guacamole não estava como antes. Levaremos em consideração esses pontos para melhorar ainda mais a experiência dos nossos clientes. Esperamos que você nos dê uma nova oportunidade no futuro. Obrigada!",Eles melhoraram o ambiente mas aumentaram o preço. A qualidade da guacamole não estava como antes,108086,73416
1548,"Olá, agradecemos pelo seu feedback e por reconhecer a qualidade da nossa comida e do ambiente do restaurante. Lamentamos que o atendimento não tenha atendido às suas expectativas. Vamos avaliar essa questão para melhorar a experiência dos nossos clientes. Obrigada pela sua visita.","Perfeito no que oferece (carnes), atendimento deixa à desejar um pouco. Muito caro, porém, vale à pena gastar um pouco pelo ótimo ambiente, localização e principalmente a comida.",13197,35709
1813,"Caro cliente, lamentamos muito pela sua experiência negativa em nosso restaurante. Levamos seu feedback muito a sério e vamos investigar a situação mencionada em relação ao sabor do prato, o tempero da carne e a qualidade da maionese. Pedimos desculpas pelo inconveniente causado e gostaríamos de ter a oportunidade de recebê-lo novamente para uma experiência melhor.","O atendimento é razoável. O prato que pedimos estava bem apresentável, mas infelizmente não condiz com o sabor. Da vontade de chorar pagar 100,00 no prato com sabor péssimo, a carne mal temperada e a maionese sempre azeda. PÉSSIMO LOCAL PRA JANTAR.",74854,55208
1466,Olá! Agradecemos por compartilhar sua experiência conosco. Lamentamos que você tenha se sentido insatisfeita com o preço das porções. Vamos analisar seus comentários para encontrar maneiras de melhorar. Agradecemos por nos informar e esperamos ter a oportunidade de atendê-la novamente no futuro.,"Fomos hoje lá,  apesar da cerveja com preço justo, o preço de uma porção de 8 fatias de salame cortadas ao meio e 1 fatia de queijo bola cortada em 8 é de R$ 28,00 e de um misto é de R$ 20,00 ",218344,115505
1471,"Caro cliente, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pela demora na entrega do seu pedido e pelo fato de a comida ter chegado fria. Vamos analisar internamente o ocorrido para evitar que situações como essa se repitam no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de lhe oferecer uma experiência melhor em uma próxima visita.",Além de demorar muito a comida veio fria,112384,21263
2169,"Olá, agradeço pelo seu feedback sobre nosso restaurante. Lamentamos que você tenha tido uma má impressão do nosso estabelecimento. Levamos suas preocupações a sério e estamos trabalhando para melhorar a limpeza das mesas e do banheiro. Quanto aos valores, buscamos oferecer uma experiência gastronômica de qualidade, mas entendemos que nem sempre atendemos às expectativas de todos os clientes. Quanto à simpatia dos nossos funcionários, vamos reforçar a importância do bom atendimento. Esperamos ter a oportunidade de recebê-la novamente e melhorar sua percepção sobre nosso restaurante.","Sempre vou lá por falta de opção, moro na Marina e infelizmente é o lugar mais próximo pra tomar um café aos domingos. Mas acho o lugar totalmente sujo. Limpam as mesas com uma bacia??? Que horror!!! Tá certo q queiram manter os costumes do lugar, mas nasci e me criei em Manaus e não faço isso rsrsrs....alem do mais, os valores são abusivos se levar em conta estrutura precária, banheiro imundo, e garçons totalmente despreparados. Ah, e nem podemos cobrar simpatia deles, pois a senhora q fica no caixa, acho q é proprietária ou gerente, não dá  sorriso, e olha q estou lá de vez em quando! Em fim, mas espero que a Av. do Turismo ganhe um bom concorrente, uma Pãozinho por exemplo, seria excelente!!!!",48742,59702
2096,"Caro cliente, agradecemos pelo seu feedback sobre a comida do nosso restaurante. Lamentamos que você tenha achado o sabor diferente da comida mexicana tradicional. Vamos revisar nossos pratos e ingredientes para garantir uma experiência mais autêntica. Esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.",Comida  com gosto bem  diferente da feita no mexico,108229,74257
1634,"Agradecemos pelo seu feedback. Lamentamos que a experiência não tenha atendido às suas expectativas. Vamos avaliar suas observações sobre os preços, variedade e qualidade dos doces e salgados, bem como a limpeza do local. A opinião dos nossos clientes é muito importante para nós e trabalharemos para melhorar esses aspectos. Agradecemos novamente pelo seu comentário.","Péssimo, os doces e salgados são muito caros e não tem nada que possamos dizer que seja exclusividade da padaria ou aqui tem um sabor sem igual, as coisas que vc encontra nesta padaria vc encontra em outras padarias com mais qualidade, mais limpeza e muito mais baratas e gostosas. Não recomendo!",189260,82869
1484,"Olá, agradecemos por compartilhar sua experiência conosco. Lamentamos muito pelo péssimo atendimento que você enfrentou em nosso restaurante. Reconhecemos que esperar mais de meia hora para ser atendido é inaceitável e entendemos sua frustração. Vamos analisar cuidadosamente suas observações e tomar as medidas necessárias para garantir que isso não aconteça novamente. Agradecemos por nos informar sobre a necessidade de contratar mais profissionais durante eventos de grande porte. Faremos o possível para melhorar e oferecer um serviço de qualidade a todos os nossos clientes.",Péssimo atendimento...tivemos que esperar mais de meia hora para o garçon nos atender.Tínhamos que ficar gritando pra trazer os pedidos. Na minha opinião tem que contratar mais profissionais quando houver um evento desse porte. Três garções pra atender aquela quantidade de gente...ai não dá!,140008,96201
1853,"Caro cliente, agradecemos pelo seu feedback. Lamentamos pela experiência negativa em relação ao barulho e à demora no atendimento. Vamos trabalhar para melhorar esses pontos. Quanto ao peixe, pedimos desculpas pelo inconveniente e vamos revisar nossos processos para garantir a qualidade dos pratos. Agradecemos novamente pelo seu retorno.","Muito barulho,  demora no atendimento da mesa e o peixe não estava legal, como dizia meu pai, o pacu estava lombrado.",75674,19508
1395,"Caro cliente, lamento saber que sua experiência em nosso restaurante não foi satisfatória. Agradecemos por compartilhar sua opinião e gostaríamos de entender melhor os pontos negativos mencionados para melhorar nosso serviço.",Não muito boa,139412,50202
1520,"Olá, agradecemos por compartilhar sua opinião sobre nossa comida. Lamentamos que o sabor não tenha atendido suas expectativas, levaremos seu feedback em consideração para melhorar nossa oferta. Esperamos ter a oportunidade de recebê-la novamente no futuro.","Comida vem rápido e com uma boa aparência, mas o sabor deixa muito a desejar para o preço alto que é cobrado. Eu não volto e nem indico.",74832,34702
1416,"Agradecemos pelo seu feedback e ficamos felizes em saber que você gostou das carnes e do pão de alho. Lamentamos que algumas opções de frango e queijo assado não estavam disponíveis no momento da sua visita, assim como a falta de opções de saladas, ovos de codorna e batata frita na mesa de comidas. Vamos levar em consideração suas sugestões para melhorar nosso cardápio. Quanto à temperatura do ambiente, vamos verificar a possibilidade de instalar ventiladores para proporcionar mais conforto aos nossos clientes. Agradecemos novamente pela sua avaliação e esperamos recebê-la novamente em nosso restaurante.","Achei um lugar  incrível logo quando entrei,  a Carnes , o Pão de Alho  estavam uma Delícia, mas  fiquei triste por  este churrasco do Chefe não ter coração de Frango, frango a passarinha, frango assado, e queijo assado, mas opções, e também  a mesa de comidas  não tinha  opção de saladas, ovos deCórdona e nem batata frita, e também. O lugar fica muito quente, pois  notei  que nem ventiladores tinha,  a Minha Nota é. 7, mas deixo claro que as carnes estavam   muito gostosas. , Vcs podiam era ganhado dez!10).",67902,61244
1950,"Caro cliente, lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante no Dia das Mães. Pedimos desculpas pela comida sem graça e fora do ponto, assim como pelo péssimo atendimento que você recebeu. Compreendemos que o valor cobrado pela refeição não condiziu com a qualidade da comida, o que é inaceitável. Agradecemos por compartilhar sua opinião conosco e levaremos suas críticas em consideração para melhorar nossos serviços.","Comida sem graça e fora do ponto, péssimo atendimento, sem contar com valor absurdo pela péssima comida. Horrível pra nunca mais. Pior dia das mães.  Fecha que é melhor. Dei uma estrela porque fui obrigado.",111777,17270
2024,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos sinceramente que a qualidade do nosso filet mignon não tenha atendido às suas expectativas. 

Pedimos desculpas pela falta de tempero no segundo prato que lhe foi servido. Vamos analisar internamente o ocorrido para garantir que isso não se repita. 

Quanto à ausência do gerente, pedimos desculpas pela falha em não tê-lo atendido pessoalmente. Valorizamos muito a satisfação dos nossos clientes e estamos trabalhando para melhorar nossa comunicação interna.

Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência gastronômica mais satisfatória.

Atenciosamente,
A equipe do restaurante","Estamos passeando em Manaus.  Fui no restaurante na semana passada e todos os pratos de peixe estavam muito bons. Voltei hoje e pedimos um filet mignon mal passado. Ele veio ao ponto. Reclamamos e voltou um filet mal passado mas sem sal, pimenta, enfim, muito...ruim. A atendente, muito atenciosa, pediu mil desculpas. Mas o gerente não apareceu.Mais",222116,122611
1363,"Olá, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento insatisfatório que você recebeu. Isso não condiz com os padrões de qualidade que buscamos oferecer aos nossos clientes. Vamos reforçar a importância da atenção e agilidade com nossa equipe para evitar que situações como essa se repitam. Agradecemos por nos informar sobre sua experiência e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência positiva.","Como havia lido boas avaliações sobre o local resolvemos experimentar. Porém o atendimento deixou muito a desejar! Entramos , sentamos, esperamos e ninguém veio nos atender, nem para entregar o cardápio! Então, nos levantamos e fomos embora...",210320,113215
1900,"Olá, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo atendimento demorado e pela qualidade da carne e da cerveja. Vamos analisar essas questões internamente para melhorar nosso serviço. Agradecemos pelo seu feedback e esperamos ter a oportunidade de proporcionar uma experiência melhor no futuro.","O atendimento foi super demorado, mesmo o pedido sendo simples, a carne com gosto ruim e fria, cerveja quente. Não indico.",216424,121482
1379,"Caro cliente, lamentamos muito pelo inconveniente causado. Pedimos desculpas pela falha na entrega dos itens corretos. Vamos investigar o ocorrido e tomar medidas para evitar que isso aconteça novamente no futuro. Agradecemos por compartilhar sua experiência conosco e esperamos ter a oportunidade de reconquistar sua confiança em uma próxima entrega.",Itens vieram errados,234002,131985
2035,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos levar em consideração as suas observações sobre o preço do rodízio e a falta de alguns pratos. Também vamos analisar a qualidade da nossa opção temporária de legumes. Quanto à música ao vivo, vamos avaliar o repertório para tornar o ambiente mais agradável. Agradecemos novamente pelo seu comentário e esperamos ter a oportunidade de melhor atendê-la no futuro.","Rodízio  muito caro, porém  não tinha bolinho de bacalhau,  não tinha sobremesa de morango, uramaki Califórnia,  temporária de legumes horrível...Não recomendo... Músicas ao vivo melancólicas!!",137509,106696
1587,"Olá, agradecemos pelo seu feedback sobre a qualidade do peixe. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos revisar os nossos processos para garantir que isso não aconteça novamente.",O peixe estava muito ruim.,138893,48679
2099,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos levar em consideração a sua sugestão sobre a falta de monitor no playground. Quanto à falta de cerveja, pedimos desculpas pelo inconveniente e iremos verificar a questão para evitar que isso aconteça novamente. Esperamos que nos dê uma nova oportunidade no futuro. Obrigada.","Deixou muito a desejar, O local tem playground mas não conta com monitor, como você vai em família comer e ficar o tempo todo no parquinho com  as crianças. Chegamos ao local as 20:00 horas e já havia acabado a cerveja.",134267,36444
1323,"Olá! Lamentamos muito pela confusão com o horário de funcionamento e a informação incorreta sobre o café. Pedimos desculpas por qualquer inconveniente que isso possa ter causado. Quanto ao estacionamento, infelizmente, não possuímos essa facilidade no momento. Agradecemos pelo seu feedback e vamos trabalhar para melhorar essas questões. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Vcs deveriam botar o horário de funcionamento correto fui 8h estava fechado, e fui informada que o cafe só abre a partir das 9h, perguntei no insta do estabelecimento antes se ir e fui informada que abre a partir das 6:30h,  fora que não tem estacionamento!!",145618,78023
932,"Prezada cliente, lamentamos muito pela má experiência que teve em nosso restaurante. Pedimos desculpas pela comida crua e ruim que recebeu, assim como pelo péssimo atendimento. Vamos investigar o ocorrido internamente para garantir que isso não se repita. Agradecemos por nos informar sobre sua experiência e esperamos ter a oportunidade de reconquistar sua confiança no futuro.","Comida crua e ruim!
Péssimo atendimento!",189856,16780
1861,"Caro cliente, lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo mau atendimento e pela falta de respeito à ordem de chegada dos clientes. Levaremos suas críticas em consideração para melhorar nossos serviços. Agradecemos por compartilhar sua opinião e esperamos ter uma nova oportunidade para lhe proporcionar uma experiência positiva.",Péssimo atendimento. Sem respeito à ordem de chegada de clientes. Não voltarei ao local.,104679,21985
1402,"Olá, lamentamos muito pela má experiência que você teve com o nosso serviço de delivery. Pedimos desculpas pelo churrasco ter chegado gelado e duro, assim como o queijo não ter sido devidamente assado. Vamos investigar o ocorrido internamente para evitar que isso aconteça novamente. Agradecemos por nos informar e valorizamos o seu feedback para melhorarmos nosso serviço.",Meu churrasco veio gelado e duro . Queijo veio cru e não assado .,234003,131971
1581,"Caro cliente, lamentamos profundamente pela má experiência que você teve em nosso restaurante. Agradecemos por compartilhar seu feedback conosco, pois isso nos ajuda a melhorar nossos serviços. Vamos investigar o ocorrido e tomar as medidas necessárias para garantir um atendimento de qualidade a todos os nossos clientes. Pedimos desculpas pelo inconveniente e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência satisfatória.",Alimentação caríssima para um péssimo atendimento.. super mal atendido,38338,68483
1704,"Olá, agradeço por compartilhar sua experiência conosco. Lamentamos que as guarnições do rodízio não tenham atendido às suas expectativas e que as carnes tenham sido servidas frias. Vamos revisar esses pontos para garantir que não ocorram novamente. Quanto ao preço, entendemos sua preocupação e vamos avaliar nossos valores. Agradecemos seu feedback e esperamos ter a oportunidade de recebê-la novamente para oferecer uma experiência melhor.","O atendimento é bom mas as guarnições do rodízio são EXTREMAMENTE limitadas, além de carnes servidas frias e o preço caro.",114504,92225
1732,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo cabelo encontrado em seu prato, isso não deveria ter acontecido de forma alguma. Quanto aos pedidos chegarem separadamente, entendemos que isso pode ter causado inconveniência e vamos analisar internamente para evitar futuros problemas. Quanto ao atendimento, também estamos revisando nossos processos para garantir uma experiência melhor para todos os clientes. Agradecemos seu feedback e esperamos ter a oportunidade de lhe proporcionar uma experiência positiva em uma próxima visita.",Já foi melhor. Em minha última ida tinha cabelo no prato. Os pedidos chegaram separadamente. Atendimento ruim.,116784,68403
1879,Agradecemos pelo seu feedback e lamentamos muito pela má experiência que você teve com o nosso peixe. Levamos a qualidade dos nossos produtos muito a sério e estamos investigando o ocorrido para garantir que isso não se repita. Pedimos desculpas pelo inconveniente causado e esperamos ter a oportunidade de lhe oferecer uma experiência melhor no futuro.,"O peixe veio ruim, cheiro forte e gosto de sabão.",232768,131612
1044,"Olá, agradecemos pelo seu feedback. Sentimos muito que você tenha achado os preços não acessíveis e que o atendimento tenha deixado a desejar um pouco. Vamos levar suas observações em consideração para melhorar nossos serviços. Obrigada pela sua visita.","Achei os preços não acessíveis, atendimento deixa a desejar um pouco.",130574,33777
1231,"Olá, agradeço pelo seu feedback e sinto muito que você não tenha gostado do nosso cardápio/rodízio. Vamos levar em consideração suas observações para melhorar a qualidade dos peixes. Fico feliz em saber que você gostou do ambiente, e espero que possamos proporcionar uma experiência melhor na próxima vez.","Não gostei do cardápio/rodízio,peixes todos com gosto de peixe velho. Em relação ao ambiente muito bom e aconchegante, mas o rodízio deixou a desejar.",44500,64950
1633,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Reconhecemos que houve falhas no atendimento, resultando em um peixe sem os acompanhamentos solicitados e a falta do refrigerante, apesar de seus pedidos. Pedimos desculpas sinceramente por esses inconvenientes e estamos trabalhando para melhorar nossos processos de atendimento. Agradecemos seu feedback e levaremos suas observações em consideração para garantir que isso não se repita.","Atendimento ruim, o peixe veio sem os acompanhamentos, o refrigerante também não veio. PEDI 4 vezes. Não recomendado.",46595,24054
1711,"Olá,

Lamentamos muito que você tenha tido essa impressão em relação ao nosso restaurante. Queremos esclarecer que não temos a intenção de discriminar nenhum dos nossos clientes. 

Entendemos que a diferença de tratamento entre as opções econômicas e não econômicas pode ter causado desconforto. Vamos revisar nossos procedimentos internos para garantir que todos os clientes se sintam igualmente bem atendidos e respeitados.

Quanto à questão do suco, vamos verificar a forma como estamos oferecendo essa opção aos clientes do plano econômico para garantir que seja justa e adequada.

Agradecemos por compartilhar sua experiência conosco, pois isso nos ajuda a melhorar. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência positiva.

Atenciosamente,
[Seu nome]","A diferença de tratamento entre econômico e não econômico é discriminação, é expor o cliente a humilhação. Econômico: tem um local demarcado para sentar, não pode escolher o suco que quer sendo que o suco não faz parte do plano. A pessoa tem que se servir. Totalmente ridículo. A opção de dois valores não é o problema mais a exposição, humilhação do cliente é passível de processo.",185333,107029
1236,"Caro cliente, lamentamos profundamente pela má experiência que você teve em nosso restaurante. Nós levamos a higiene e a qualidade dos nossos pratos muito a sério e estamos investigando imediatamente o ocorrido relatado por você. Agradecemos por nos informar sobre essa situação e trabalharemos para garantir que isso não se repita no futuro. Pedimos desculpas pelo transtorno causado e esperamos ter a oportunidade de reconquistar sua confiança.",boa tudo nesse lugar é horrível tinha uma barata no baião fora que o local estava cheio de mosca. Não recomendo esse local,67719,68340
